sale_id,date,day_of_week,product_name,category,size,color,quantity_sold,price (Rs.),discount (%),total_amount (Rs.),payment_method,customer_gender,age_group,store_section,invoice_id,transaction_time,sku_id
S000156,2026-08-01,Saturday,Chino Trousers,Bottoms,34,Olive,1,1099.00,0,1099.00,UPI,Male,Teen (13-19),Men,INV000075,18:43:00,P04-34-OLIVE
S000157,2026-08-01,Saturday,Denim Jeggings,Bottoms,L,Indigo,1,999.00,0,999.00,UPI,Male,Teen (13-19),Women,INV000075,18:43:00,P10-L-INDIGO
S000158,2026-08-01,Saturday,Polo T-Shirt,Tops,XL,Maroon,1,699.00,0,699.00,UPI,Male,Teen (13-19),Men,INV000075,18:43:00,P02-XL-MAROON
S000159,2026-08-01,Saturday,Sling Bag,Accessories,OneSize,Black,1,699.00,0,699.00,UPI,Male,Teen (13-19),Accessories,INV000075,18:43:00,P25-ONESIZE-BLACK
S000160,2026-08-01,Saturday,Cotton Kurti,Ethnic Wear,M,Mustard,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Women,INV000076,10:51:00,P07-M-MUSTARD
S000161,2026-08-01,Saturday,Palazzo Kurta Set,Ethnic Wear,XL,Maroon,1,1399.00,0,1399.00,Card,Male,Young Adult (20-30),Women,INV000076,10:51:00,P14-XL-MAROON
S000162,2026-08-01,Saturday,Women Flats,Footwear,8,Black,2,799.00,0,1598.00,UPI,Male,Teen (13-19),Women,INV000077,15:02:00,P32-8-BLACK
S000163,2026-08-01,Saturday,Kids Cartoon Tee,Tops,4-5Y,Red,1,399.00,0,399.00,UPI,Male,Teen (13-19),Kids,INV000077,15:02:00,P15-45Y-RED
S000164,2026-08-01,Saturday,Polo T-Shirt,Tops,S,Maroon,1,699.00,0,699.00,UPI,Male,Teen (13-19),Men,INV000077,15:02:00,P02-S-MAROON
S000165,2026-08-01,Saturday,Kids Sports Shoes,Footwear,12C,Pink,1,899.00,0,899.00,Cash,Male,Senior (46+),Kids,INV000078,16:16:00,P22-12C-PINK
S000166,2026-08-01,Saturday,Sneakers,Footwear,7,White,1,1499.00,0,1499.00,Cash,Male,Senior (46+),Men,INV000078,16:16:00,P20-7-WHITE
S000167,2026-08-01,Saturday,Basic Crew T-Shirt,Tops,L,Navy,2,399.00,0,798.00,Card,Male,Adult (31-45),Men,INV000079,20:25:00,P01-L-NAVY
S000168,2026-08-01,Saturday,Denim Jeggings,Bottoms,L,Indigo,1,999.00,0,999.00,Card,Other,Adult (31-45),Women,INV000080,20:30:00,P10-L-INDIGO
S000169,2026-08-01,Saturday,Cotton Kurti,Ethnic Wear,XL,Teal,1,999.00,0,999.00,Card,Other,Adult (31-45),Women,INV000080,20:30:00,P07-XL-TEAL
S000170,2026-08-01,Saturday,Women Flats,Footwear,5,Silver,1,799.00,0,799.00,Card,Other,Adult (31-45),Women,INV000080,20:30:00,P32-5-SILVER
S000171,2026-08-01,Saturday,Polo T-Shirt,Tops,L,Grey,1,699.00,0,699.00,Card,Other,Adult (31-45),Men,INV000080,20:30:00,P02-L-GREY
S000172,2026-08-01,Saturday,Sandals,Footwear,7,Black,2,999.00,0,1998.00,UPI,Female,Young Adult (20-30),Women,INV000081,14:50:00,P21-7-BLACK
S000173,2026-08-01,Saturday,Belt,Accessories,38,Black,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Accessories,INV000081,14:50:00,P26-38-BLACK
S000174,2026-08-01,Saturday,Crop Top,Tops,M,White,1,599.00,0,599.00,UPI,Female,Adult (31-45),Women,INV000082,13:22:00,P11-M-WHITE
S000175,2026-08-01,Saturday,Kids Denim Shorts,Bottoms,2-3Y,Black,1,599.00,0,599.00,UPI,Female,Adult (31-45),Kids,INV000082,13:22:00,P16-23Y-BLACK
S000176,2026-08-01,Saturday,Kids Ethnic Kurta Set,Ethnic Wear,8-9Y,Maroon,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Kids,INV000083,19:12:00,P17-89Y-MAROON
S000177,2026-08-01,Saturday,Kids Denim Shorts,Bottoms,4-5Y,Black,2,599.00,0,1198.00,Card,Male,Adult (31-45),Kids,INV000084,19:05:00,P16-45Y-BLACK
S000178,2026-08-01,Saturday,Cotton Kurti,Ethnic Wear,L,Mustard,1,999.00,0,999.00,Card,Male,Adult (31-45),Women,INV000084,19:05:00,P07-L-MUSTARD
S000179,2026-08-01,Saturday,Polo T-Shirt,Tops,L,Navy,1,699.00,0,699.00,Card,Male,Adult (31-45),Men,INV000084,19:05:00,P02-L-NAVY
S000180,2026-08-01,Saturday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Men,INV000085,18:07:00,P01-M-BLACK
S000181,2026-08-01,Saturday,Kids Cartoon Tee,Tops,2-3Y,Red,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Kids,INV000085,18:07:00,P15-23Y-RED
S000182,2026-08-01,Saturday,Crop Top,Tops,M,White,1,599.00,0,599.00,UPI,Other,Young Adult (20-30),Women,INV000086,19:53:00,P11-M-WHITE
S000183,2026-08-01,Saturday,Slim Fit Jeans,Bottoms,34,Light Blue,1,1299.00,0,1299.00,UPI,Female,Young Adult (20-30),Men,INV000087,17:00:00,P03-34-LIGHTBLU
S000184,2026-08-01,Saturday,Crop Top,Tops,M,Black,1,599.00,0,599.00,UPI,Female,Young Adult (20-30),Women,INV000087,17:00:00,P11-M-BLACK
S000185,2026-08-01,Saturday,Women Flats,Footwear,6,Silver,1,799.00,0,799.00,Card,Female,Teen (13-19),Women,INV000088,20:11:00,P32-6-SILVER
S000186,2026-08-01,Saturday,Crop Top,Tops,M,Black,1,599.00,0,599.00,Card,Female,Teen (13-19),Women,INV000088,20:11:00,P11-M-BLACK
S000187,2026-08-01,Saturday,Kids Denim Shorts,Bottoms,4-5Y,Black,1,599.00,0,599.00,Card,Female,Teen (13-19),Kids,INV000088,20:11:00,P16-45Y-BLACK
S000188,2026-08-01,Saturday,Sandals,Footwear,5,Black,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Women,INV000089,18:42:00,P21-5-BLACK
S000189,2026-08-01,Saturday,Printed Top,Tops,XS,Blue,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Women,INV000089,18:42:00,P12-XS-BLUE
S000190,2026-08-01,Saturday,Scarf,Accessories,OneSize,Maroon,1,499.00,0,499.00,Card,Female,Young Adult (20-30),Accessories,INV000089,18:42:00,P30-ONESIZE-MAROON
S000191,2026-08-01,Saturday,Chino Trousers,Bottoms,36,Olive,1,1099.00,0,1099.00,UPI,Female,Young Adult (20-30),Men,INV000090,15:56:00,P04-36-OLIVE
S000192,2026-08-01,Saturday,Kids Joggers,Bottoms,6-7Y,Navy,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Kids,INV000090,15:56:00,P19-67Y-NAVY
S000193,2026-08-01,Saturday,Graphic Tee,Tops,M,White,1,499.00,0,499.00,UPI,Male,Teen (13-19),Men,INV000091,21:28:00,P06-M-WHITE
S000194,2026-08-01,Saturday,Printed Top,Tops,L,White,1,699.00,0,699.00,UPI,Female,Adult (31-45),Women,INV000092,17:21:00,P12-L-WHITE
S000195,2026-08-01,Saturday,Palazzo Kurta Set,Ethnic Wear,M,Teal,1,1399.00,0,1399.00,Card,Female,Young Adult (20-30),Women,INV000093,15:54:00,P14-M-TEAL
S000196,2026-08-01,Saturday,Floral Kurti,Ethnic Wear,L,Blue,1,1199.00,0,1199.00,Card,Female,Young Adult (20-30),Women,INV000093,15:54:00,P08-L-BLUE
S000197,2026-08-01,Saturday,Slim Fit Jeans,Bottoms,36,Black,1,1299.00,0,1299.00,Card,Female,Adult (31-45),Men,INV000094,17:24:00,P03-36-BLACK
S000198,2026-08-01,Saturday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV000095,13:46:00,P01-M-OLIVE
S000199,2026-08-01,Saturday,Kids Lehenga Set,Ethnic Wear,6-7Y,Pink,1,1299.00,0,1299.00,Card,Male,Young Adult (20-30),Kids,INV000095,13:46:00,P18-67Y-PINK
S000200,2026-08-01,Saturday,Cotton Kurti,Ethnic Wear,XL,Maroon,2,999.00,0,1998.00,UPI,Male,Young Adult (20-30),Women,INV000096,18:45:00,P07-XL-MAROON
S000201,2026-08-01,Saturday,Wallet,Accessories,OneSize,Tan,1,499.00,0,499.00,UPI,Male,Young Adult (20-30),Accessories,INV000097,13:38:00,P27-ONESIZE-TAN
S000202,2026-08-01,Saturday,Basic Crew T-Shirt,Tops,M,Navy,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Men,INV000097,13:38:00,P01-M-NAVY
S000203,2026-08-01,Saturday,Kids Sports Shoes,Footwear,13C,Pink,1,899.00,0,899.00,UPI,Male,Young Adult (20-30),Kids,INV000097,13:38:00,P22-13C-PINK
S000204,2026-08-01,Saturday,Graphic Tee,Tops,XL,Black,1,499.00,0,499.00,UPI,Female,Teen (13-19),Men,INV000098,11:21:00,P06-XL-BLACK
S000205,2026-08-01,Saturday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,UPI,Female,Teen (13-19),Men,INV000098,11:21:00,P02-M-NAVY
S000206,2026-08-01,Saturday,Sandals,Footwear,7,Tan,1,999.00,0,999.00,Card,Female,Adult (31-45),Women,INV000099,19:31:00,P21-7-TAN
S000207,2026-08-01,Saturday,Kids Cartoon Tee,Tops,2-3Y,Red,1,399.00,0,399.00,Card,Female,Adult (31-45),Kids,INV000099,19:31:00,P15-23Y-RED
S000208,2026-08-01,Saturday,Women Flats,Footwear,7,Black,1,799.00,0,799.00,Card,Female,Adult (31-45),Women,INV000099,19:31:00,P32-7-BLACK
S000209,2026-08-02,Sunday,Flip Flops,Footwear,8,Black,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Men,INV000100,16:59:00,P23-8-BLACK
S000210,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,S,Black,2,399.00,0,798.00,Card,Female,Young Adult (20-30),Men,INV000100,16:59:00,P01-S-BLACK
S000211,2026-08-02,Sunday,Formal Shirt,Tops,L,White,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Men,INV000100,16:59:00,P05-L-WHITE
S000212,2026-08-02,Sunday,Printed Top,Tops,S,Blue,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Women,INV000100,16:59:00,P12-S-BLUE
S000213,2026-08-02,Sunday,Polo T-Shirt,Tops,XL,Navy,2,699.00,0,1398.00,Card,Male,Adult (31-45),Men,INV000101,20:28:00,P02-XL-NAVY
S000214,2026-08-02,Sunday,Handbag,Accessories,OneSize,Black,1,999.00,0,999.00,Cash,Female,Teen (13-19),Accessories,INV000102,12:01:00,P24-ONESIZE-BLACK
S000215,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,S,Black,1,399.00,0,399.00,Cash,Female,Teen (13-19),Men,INV000102,12:01:00,P01-S-BLACK
S000216,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,L,Black,1,399.00,0,399.00,Cash,Other,Young Adult (20-30),Men,INV000103,14:50:00,P01-L-BLACK
S000217,2026-08-02,Sunday,Sandals,Footwear,8,Black,1,999.00,0,999.00,Cash,Other,Young Adult (20-30),Women,INV000103,14:50:00,P21-8-BLACK
S000218,2026-08-02,Sunday,Slim Fit Jeans,Bottoms,30,Black,1,1299.00,0,1299.00,UPI,Male,Teen (13-19),Men,INV000104,20:34:00,P03-30-BLACK
S000219,2026-08-02,Sunday,Printed Top,Tops,S,Blue,2,699.00,0,1398.00,UPI,Male,Teen (13-19),Women,INV000104,20:34:00,P12-S-BLUE
S000220,2026-08-02,Sunday,Sandals,Footwear,8,Tan,1,999.00,0,999.00,Cash,Female,Adult (31-45),Women,INV000105,20:11:00,P21-8-TAN
S000221,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,L,Mustard,1,999.00,0,999.00,Cash,Female,Adult (31-45),Women,INV000105,20:11:00,P07-L-MUSTARD
S000222,2026-08-02,Sunday,Anarkali Kurta Set,Ethnic Wear,M,Emerald,1,1799.00,0,1799.00,UPI,Female,Adult (31-45),Women,INV000106,19:40:00,P13-M-EMERALD
S000223,2026-08-02,Sunday,Sandals,Footwear,8,Tan,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000106,19:40:00,P21-8-TAN
S000224,2026-08-02,Sunday,Printed Top,Tops,S,Red,1,699.00,0,699.00,UPI,Female,Adult (31-45),Women,INV000106,19:40:00,P12-S-RED
S000225,2026-08-02,Sunday,Formal Shirt,Tops,L,White,1,999.00,0,999.00,Card,Male,Adult (31-45),Men,INV000107,10:57:00,P05-L-WHITE
S000226,2026-08-02,Sunday,Kids Cartoon Tee,Tops,2-3Y,Red,2,399.00,0,798.00,Card,Male,Adult (31-45),Kids,INV000107,10:57:00,P15-23Y-RED
S000227,2026-08-02,Sunday,Kids Joggers,Bottoms,6-7Y,Grey,1,699.00,0,699.00,Card,Male,Adult (31-45),Kids,INV000107,10:57:00,P19-67Y-GREY
S000228,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Men,INV000108,16:28:00,P01-L-NAVY
S000229,2026-08-02,Sunday,Belt,Accessories,34,Brown,2,399.00,0,798.00,UPI,Male,Young Adult (20-30),Accessories,INV000108,16:28:00,P26-34-BROWN
S000230,2026-08-02,Sunday,Palazzo Kurta Set,Ethnic Wear,XL,Mustard,1,1399.00,0,1399.00,Card,Female,Adult (31-45),Women,INV000109,20:55:00,P14-XL-MUSTARD
S000231,2026-08-02,Sunday,Women Flats,Footwear,4,Beige,1,799.00,0,799.00,Card,Female,Adult (31-45),Women,INV000109,20:55:00,P32-4-BEIGE
S000232,2026-08-02,Sunday,Flip Flops,Footwear,8,Grey,1,399.00,0,399.00,Card,Female,Adult (31-45),Men,INV000109,20:55:00,P23-8-GREY
S000233,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,Card,Female,Adult (31-45),Women,INV000109,20:55:00,P07-S-TEAL
S000234,2026-08-02,Sunday,Kids Cartoon Tee,Tops,4-5Y,Red,1,399.00,0,399.00,UPI,Female,Senior (46+),Kids,INV000110,15:08:00,P15-45Y-RED
S000235,2026-08-02,Sunday,Flip Flops,Footwear,9,Grey,1,399.00,0,399.00,UPI,Female,Senior (46+),Men,INV000110,15:08:00,P23-9-GREY
S000236,2026-08-02,Sunday,Crop Top,Tops,L,Lavender,1,599.00,0,599.00,Card,Male,Adult (31-45),Women,INV000111,14:22:00,P11-L-LAVENDER
S000237,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,M,Maroon,1,999.00,0,999.00,Card,Male,Adult (31-45),Women,INV000111,14:22:00,P07-M-MAROON
S000238,2026-08-02,Sunday,Women Flats,Footwear,6,Black,1,799.00,0,799.00,Card,Female,Adult (31-45),Women,INV000112,12:23:00,P32-6-BLACK
S000239,2026-08-02,Sunday,Chino Trousers,Bottoms,30,Beige,1,1099.00,0,1099.00,Card,Female,Adult (31-45),Men,INV000112,12:23:00,P04-30-BEIGE
S000240,2026-08-02,Sunday,Printed Top,Tops,L,White,1,699.00,0,699.00,Card,Female,Adult (31-45),Women,INV000112,12:23:00,P12-L-WHITE
S000241,2026-08-02,Sunday,Kids Denim Shorts,Bottoms,8-9Y,Blue,1,599.00,0,599.00,Card,Female,Adult (31-45),Kids,INV000112,12:23:00,P16-89Y-BLUE
S000242,2026-08-02,Sunday,Cap,Accessories,OneSize,Beige,1,299.00,0,299.00,Card,Female,Teen (13-19),Accessories,INV000113,17:41:00,P29-ONESIZE-BEIGE
S000243,2026-08-02,Sunday,Printed Top,Tops,M,Red,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Women,INV000114,12:57:00,P12-M-RED
S000244,2026-08-02,Sunday,Denim Jeggings,Bottoms,S,Indigo,2,999.00,0,1998.00,Card,Female,Young Adult (20-30),Women,INV000114,12:57:00,P10-S-INDIGO
S000245,2026-08-02,Sunday,Graphic Tee,Tops,S,Black,1,499.00,0,499.00,Cash,Male,Adult (31-45),Men,INV000115,16:22:00,P06-S-BLACK
S000246,2026-08-02,Sunday,Flip Flops,Footwear,7,Black,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV000116,18:32:00,P23-7-BLACK
S000247,2026-08-02,Sunday,Flip Flops,Footwear,8,Black,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV000116,18:32:00,P23-8-BLACK
S000248,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,M,Teal,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Women,INV000117,19:10:00,P07-M-TEAL
S000249,2026-08-02,Sunday,Crop Top,Tops,M,Black,2,599.00,0,1198.00,Card,Male,Young Adult (20-30),Women,INV000117,19:10:00,P11-M-BLACK
S000250,2026-08-02,Sunday,Slim Fit Jeans,Bottoms,30,Light Blue,1,1299.00,0,1299.00,Card,Male,Young Adult (20-30),Men,INV000117,19:10:00,P03-30-LIGHTBLU
S000251,2026-08-02,Sunday,Crop Top,Tops,M,White,1,599.00,0,599.00,Card,Male,Young Adult (20-30),Women,INV000117,19:10:00,P11-M-WHITE
S000252,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,S,Olive,1,399.00,0,399.00,Cash,Male,Young Adult (20-30),Men,INV000118,21:14:00,P01-S-OLIVE
S000253,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,M,White,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV000119,17:38:00,P01-M-WHITE
S000254,2026-08-02,Sunday,Sneakers,Footwear,7,Black,1,1499.00,0,1499.00,UPI,Male,Adult (31-45),Men,INV000119,17:38:00,P20-7-BLACK
S000255,2026-08-02,Sunday,Kids Joggers,Bottoms,6-7Y,Navy,1,699.00,0,699.00,UPI,Male,Young Adult (20-30),Kids,INV000120,20:52:00,P19-67Y-NAVY
S000256,2026-08-02,Sunday,Crop Top,Tops,L,Lavender,1,599.00,0,599.00,UPI,Male,Young Adult (20-30),Women,INV000120,20:52:00,P11-L-LAVENDER
S000257,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Women,INV000121,14:35:00,P07-L-MAROON
S000258,2026-08-02,Sunday,Kids Joggers,Bottoms,2-3Y,Black,2,699.00,0,1398.00,UPI,Male,Young Adult (20-30),Kids,INV000121,14:35:00,P19-23Y-BLACK
S000259,2026-08-02,Sunday,Kids Cartoon Tee,Tops,8-9Y,Red,1,399.00,0,399.00,Card,Female,Adult (31-45),Kids,INV000122,15:04:00,P15-89Y-RED
S000260,2026-08-02,Sunday,Women Flats,Footwear,7,Beige,1,799.00,0,799.00,Card,Female,Young Adult (20-30),Women,INV000123,17:41:00,P32-7-BEIGE
S000261,2026-08-02,Sunday,Kids Denim Shorts,Bottoms,6-7Y,Black,1,599.00,0,599.00,Card,Female,Young Adult (20-30),Kids,INV000123,17:41:00,P16-67Y-BLACK
S000262,2026-08-02,Sunday,Sandals,Footwear,5,Black,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Women,INV000123,17:41:00,P21-5-BLACK
S000263,2026-08-02,Sunday,Sandals,Footwear,6,Black,1,999.00,0,999.00,Card,Female,Young Adult (20-30),Women,INV000123,17:41:00,P21-6-BLACK
S000264,2026-08-02,Sunday,Kids Lehenga Set,Ethnic Wear,6-7Y,Pink,2,1299.00,0,2598.00,UPI,Male,Young Adult (20-30),Kids,INV000124,11:32:00,P18-67Y-PINK
S000265,2026-08-02,Sunday,Formal Shirt,Tops,S,Grey,1,999.00,0,999.00,UPI,Male,Young Adult (20-30),Men,INV000124,11:32:00,P05-S-GREY
S000266,2026-08-02,Sunday,Sneakers,Footwear,7,Black,1,1499.00,0,1499.00,UPI,Male,Young Adult (20-30),Men,INV000124,11:32:00,P20-7-BLACK
S000267,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Men,INV000124,11:32:00,P01-M-OLIVE
S000268,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,M,White,1,399.00,0,399.00,Card,Male,Teen (13-19),Men,INV000125,19:19:00,P01-M-WHITE
S000269,2026-08-02,Sunday,Kids Denim Shorts,Bottoms,4-5Y,Blue,1,599.00,0,599.00,Card,Male,Teen (13-19),Kids,INV000125,19:19:00,P16-45Y-BLUE
S000270,2026-08-02,Sunday,Chino Trousers,Bottoms,36,Beige,1,1099.00,0,1099.00,UPI,Male,Adult (31-45),Men,INV000126,14:19:00,P04-36-BEIGE
S000271,2026-08-02,Sunday,Kids Denim Shorts,Bottoms,6-7Y,Blue,1,599.00,0,599.00,UPI,Male,Adult (31-45),Kids,INV000126,14:19:00,P16-67Y-BLUE
S000272,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,M,White,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV000127,14:57:00,P01-M-WHITE
S000273,2026-08-02,Sunday,Kids Joggers,Bottoms,4-5Y,Black,1,699.00,0,699.00,Cash,Female,Adult (31-45),Kids,INV000127,14:57:00,P19-45Y-BLACK
S000274,2026-08-02,Sunday,Sling Bag,Accessories,OneSize,Black,1,699.00,0,699.00,Cash,Female,Adult (31-45),Accessories,INV000127,14:57:00,P25-ONESIZE-BLACK
S000275,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,M,Pink,1,1199.00,0,1199.00,Cash,Female,Young Adult (20-30),Women,INV000128,16:27:00,P08-M-PINK
S000276,2026-08-02,Sunday,Kids Sports Shoes,Footwear,13C,Black,1,899.00,0,899.00,Cash,Female,Young Adult (20-30),Kids,INV000128,16:27:00,P22-13C-BLACK
S000277,2026-08-02,Sunday,Printed Top,Tops,L,Red,1,699.00,0,699.00,Cash,Female,Young Adult (20-30),Women,INV000128,16:27:00,P12-L-RED
S000278,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,L,Green,1,1199.00,0,1199.00,Cash,Female,Young Adult (20-30),Women,INV000128,16:27:00,P08-L-GREEN
S000279,2026-08-02,Sunday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Men,INV000129,17:32:00,P02-M-NAVY
S000280,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,XL,Olive,1,399.00,0,399.00,Cash,Male,Young Adult (20-30),Men,INV000130,14:41:00,P01-XL-OLIVE
S000281,2026-08-02,Sunday,Denim Jeggings,Bottoms,M,Black,1,999.00,0,999.00,UPI,Female,Senior (46+),Women,INV000131,11:13:00,P10-M-BLACK
S000282,2026-08-02,Sunday,Graphic Tee,Tops,S,Red,1,499.00,0,499.00,UPI,Female,Senior (46+),Men,INV000131,11:13:00,P06-S-RED
S000283,2026-08-02,Sunday,Formal Shirt,Tops,M,Blue,2,999.00,0,1998.00,UPI,Female,Senior (46+),Men,INV000131,11:13:00,P05-M-BLUE
S000284,2026-08-02,Sunday,Sandals,Footwear,5,Black,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV000132,21:12:00,P21-5-BLACK
S000285,2026-08-02,Sunday,Palazzo Kurta Set,Ethnic Wear,L,Teal,1,1399.00,0,1399.00,UPI,Female,Young Adult (20-30),Women,INV000132,21:12:00,P14-L-TEAL
S000286,2026-08-02,Sunday,Kids Sports Shoes,Footwear,11C,Blue,1,899.00,0,899.00,UPI,Female,Young Adult (20-30),Kids,INV000132,21:12:00,P22-11C-BLUE
S000287,2026-08-02,Sunday,Belt,Accessories,34,Black,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Accessories,INV000132,21:12:00,P26-34-BLACK
S000288,2026-08-02,Sunday,Straight Pants,Bottoms,M,Beige,1,799.00,0,799.00,UPI,Female,Teen (13-19),Women,INV000133,21:13:00,P09-M-BEIGE
S000289,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,M,Pink,1,1199.00,0,1199.00,UPI,Female,Young Adult (20-30),Women,INV000134,17:31:00,P08-M-PINK
S000290,2026-08-02,Sunday,Sneakers,Footwear,8,White,1,1499.00,0,1499.00,UPI,Female,Young Adult (20-30),Men,INV000134,17:31:00,P20-8-WHITE
S000291,2026-08-02,Sunday,Women Flats,Footwear,5,Silver,1,799.00,0,799.00,Cash,Male,Senior (46+),Women,INV000135,12:38:00,P32-5-SILVER
S000292,2026-08-02,Sunday,Kids Joggers,Bottoms,8-9Y,Navy,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Kids,INV000136,12:28:00,P19-89Y-NAVY
S000293,2026-08-02,Sunday,Sandals,Footwear,4,Tan,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV000137,21:22:00,P21-4-TAN
S000294,2026-08-02,Sunday,Formal Shirt,Tops,M,White,1,999.00,0,999.00,Card,Male,Teen (13-19),Men,INV000138,12:17:00,P05-M-WHITE
S000295,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,L,Mustard,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000139,18:09:00,P07-L-MUSTARD
S000296,2026-08-02,Sunday,Women Flats,Footwear,7,Beige,1,799.00,0,799.00,UPI,Female,Adult (31-45),Women,INV000139,18:09:00,P32-7-BEIGE
S000297,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,S,Maroon,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV000139,18:09:00,P07-S-MAROON
S000298,2026-08-02,Sunday,Graphic Tee,Tops,M,Black,1,499.00,0,499.00,UPI,Female,Young Adult (20-30),Men,INV000140,10:59:00,P06-M-BLACK
S000299,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,L,Pink,1,1199.00,0,1199.00,UPI,Male,Adult (31-45),Women,INV000141,14:43:00,P08-L-PINK
S000300,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,XS,Blue,1,1199.00,0,1199.00,UPI,Male,Adult (31-45),Women,INV000141,14:43:00,P08-XS-BLUE
S000301,2026-08-02,Sunday,Graphic Tee,Tops,S,Black,1,499.00,0,499.00,Cash,Female,Adult (31-45),Men,INV000142,13:45:00,P06-S-BLACK
S000302,2026-08-02,Sunday,Cotton Kurti,Ethnic Wear,M,Mustard,1,999.00,0,999.00,UPI,Male,Adult (31-45),Women,INV000143,16:16:00,P07-M-MUSTARD
S000303,2026-08-02,Sunday,Flip Flops,Footwear,9,Navy,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV000144,15:36:00,P23-9-NAVY
S000304,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,L,Pink,2,1199.00,0,2398.00,Cash,Female,Adult (31-45),Women,INV000144,15:36:00,P08-L-PINK
S000305,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,M,Navy,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV000145,10:38:00,P01-M-NAVY
S000306,2026-08-02,Sunday,Kids Joggers,Bottoms,6-7Y,Navy,1,699.00,0,699.00,Cash,Female,Adult (31-45),Kids,INV000145,10:38:00,P19-67Y-NAVY
S000307,2026-08-02,Sunday,Floral Kurti,Ethnic Wear,M,Green,1,1199.00,0,1199.00,UPI,Male,Adult (31-45),Women,INV000146,20:16:00,P08-M-GREEN
S000308,2026-08-02,Sunday,Flip Flops,Footwear,10,Navy,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV000146,20:16:00,P23-10-NAVY
S000309,2026-08-02,Sunday,Slim Fit Jeans,Bottoms,34,Navy,1,1299.00,0,1299.00,UPI,Male,Adult (31-45),Men,INV000146,20:16:00,P03-34-NAVY
S000310,2026-08-02,Sunday,Basic Crew T-Shirt,Tops,XL,Olive,1,399.00,0,399.00,Cash,Female,Young Adult (20-30),Men,INV000147,15:26:00,P01-XL-OLIVE
